output_path,split,design,idx,status,file
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,120,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut120.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,121,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut121.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,122,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut122.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,123,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut123.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,124,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut124.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,125,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut125.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,126,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut126.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,127,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut127.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,128,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut128.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,129,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut129.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,130,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut130.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,131,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut131.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,132,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut132.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,133,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut133.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,134,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut134.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,135,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut135.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,136,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut136.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,137,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut137.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,138,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut138.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,139,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut139.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,140,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut140.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,141,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut141.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,142,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut142.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,143,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut143.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,144,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut144.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,145,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut145.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,146,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut146.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,147,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut147.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,148,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut148.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,train,TSV_RDL,149,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\train\TSV_RDL\dut149.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,150,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut150.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,151,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut151.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,152,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut152.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,153,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut153.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,154,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut154.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,155,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut155.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,156,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut156.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,157,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut157.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,158,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut158.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,159,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut159.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,160,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut160.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,161,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut161.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,162,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut162.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,163,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut163.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,164,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut164.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,165,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut165.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,166,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut166.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,167,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut167.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,168,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut168.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,169,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut169.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,170,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut170.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,171,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut171.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,172,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut172.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,173,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut173.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,174,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut174.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,175,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut175.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,176,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut176.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,177,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut177.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,178,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut178.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,179,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut179.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,180,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut180.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,181,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut181.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,182,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut182.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,183,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut183.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,184,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut184.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,185,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut185.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,186,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut186.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,187,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut187.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,188,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut188.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,189,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut189.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,190,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut190.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,191,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut191.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,192,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut192.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,193,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut193.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,194,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut194.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,195,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut195.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,196,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut196.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,197,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut197.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,198,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut198.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2,test,TSV_RDL,199,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS150_50_Connection2\test\TSV_RDL\dut199.s2p
