split,design,idx,status,file
train,BSMRDL,84,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut84.s2p
train,BSMRDL,85,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut85.s2p
train,BSMRDL,86,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut86.s2p
train,BSMRDL,87,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut87.s2p
train,BSMRDL,88,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut88.s2p
train,BSMRDL,89,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut89.s2p
train,BSMRDL,90,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut90.s2p
train,BSMRDL,91,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut91.s2p
train,BSMRDL,92,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut92.s2p
train,BSMRDL,93,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut93.s2p
train,BSMRDL,94,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut94.s2p
train,BSMRDL,95,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut95.s2p
train,BSMRDL,96,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut96.s2p
train,BSMRDL,97,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut97.s2p
train,BSMRDL,98,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut98.s2p
train,BSMRDL,99,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\BSMRDL\dut99.s2p
train,TSV,0,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut0.s2p
train,TSV,1,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut1.s2p
train,TSV,2,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut2.s2p
train,TSV,3,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut3.s2p
train,TSV,4,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut4.s2p
train,TSV,5,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut5.s2p
train,TSV,6,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut6.s2p
train,TSV,7,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut7.s2p
train,TSV,8,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut8.s2p
train,TSV,9,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut9.s2p
train,TSV,10,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut10.s2p
train,TSV,11,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut11.s2p
train,TSV,12,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut12.s2p
train,TSV,13,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut13.s2p
train,TSV,14,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut14.s2p
train,TSV,15,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut15.s2p
train,TSV,16,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut16.s2p
train,TSV,17,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut17.s2p
train,TSV,18,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut18.s2p
train,TSV,19,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut19.s2p
train,TSV,20,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut20.s2p
train,TSV,21,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut21.s2p
train,TSV,22,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut22.s2p
train,TSV,23,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut23.s2p
train,TSV,24,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut24.s2p
train,TSV,25,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut25.s2p
train,TSV,26,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut26.s2p
train,TSV,27,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut27.s2p
train,TSV,28,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut28.s2p
train,TSV,29,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut29.s2p
train,TSV,30,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut30.s2p
train,TSV,31,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut31.s2p
train,TSV,32,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut32.s2p
train,TSV,33,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut33.s2p
train,TSV,34,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut34.s2p
train,TSV,35,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut35.s2p
train,TSV,36,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut36.s2p
train,TSV,37,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut37.s2p
train,TSV,38,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut38.s2p
train,TSV,39,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut39.s2p
train,TSV,40,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut40.s2p
train,TSV,41,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut41.s2p
train,TSV,42,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut42.s2p
train,TSV,43,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut43.s2p
train,TSV,44,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut44.s2p
train,TSV,45,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut45.s2p
train,TSV,46,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut46.s2p
train,TSV,47,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut47.s2p
train,TSV,48,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut48.s2p
train,TSV,49,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut49.s2p
train,TSV,50,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut50.s2p
train,TSV,51,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut51.s2p
train,TSV,52,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut52.s2p
train,TSV,53,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut53.s2p
train,TSV,54,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut54.s2p
train,TSV,55,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut55.s2p
train,TSV,56,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut56.s2p
train,TSV,57,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut57.s2p
train,TSV,58,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut58.s2p
train,TSV,59,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut59.s2p
train,TSV,60,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut60.s2p
train,TSV,61,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut61.s2p
train,TSV,62,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut62.s2p
train,TSV,63,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut63.s2p
train,TSV,64,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut64.s2p
train,TSV,65,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut65.s2p
train,TSV,66,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut66.s2p
train,TSV,67,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut67.s2p
train,TSV,68,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut68.s2p
train,TSV,69,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut69.s2p
train,TSV,70,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut70.s2p
train,TSV,71,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut71.s2p
train,TSV,72,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut72.s2p
train,TSV,73,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut73.s2p
train,TSV,74,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut74.s2p
train,TSV,75,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut75.s2p
train,TSV,76,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut76.s2p
train,TSV,77,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut77.s2p
train,TSV,78,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut78.s2p
train,TSV,79,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut79.s2p
train,TSV,80,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut80.s2p
train,TSV,81,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut81.s2p
train,TSV,82,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut82.s2p
train,TSV,83,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut83.s2p
train,TSV,84,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut84.s2p
train,TSV,85,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut85.s2p
train,TSV,86,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut86.s2p
train,TSV,87,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut87.s2p
train,TSV,88,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut88.s2p
train,TSV,89,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut89.s2p
train,TSV,90,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut90.s2p
train,TSV,91,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut91.s2p
train,TSV,92,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut92.s2p
train,TSV,93,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut93.s2p
train,TSV,94,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut94.s2p
train,TSV,95,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut95.s2p
train,TSV,96,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut96.s2p
train,TSV,97,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut97.s2p
train,TSV,98,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut98.s2p
train,TSV,99,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV\dut99.s2p
train,TSV_RDL,0,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut0.s2p
train,TSV_RDL,1,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut1.s2p
train,TSV_RDL,2,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut2.s2p
train,TSV_RDL,3,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut3.s2p
train,TSV_RDL,4,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut4.s2p
train,TSV_RDL,5,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut5.s2p
train,TSV_RDL,6,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut6.s2p
train,TSV_RDL,7,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut7.s2p
train,TSV_RDL,8,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut8.s2p
train,TSV_RDL,9,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut9.s2p
train,TSV_RDL,10,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut10.s2p
train,TSV_RDL,11,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut11.s2p
train,TSV_RDL,12,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut12.s2p
train,TSV_RDL,13,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut13.s2p
train,TSV_RDL,14,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut14.s2p
train,TSV_RDL,15,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut15.s2p
train,TSV_RDL,16,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut16.s2p
train,TSV_RDL,17,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut17.s2p
train,TSV_RDL,18,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut18.s2p
train,TSV_RDL,19,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut19.s2p
train,TSV_RDL,20,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut20.s2p
train,TSV_RDL,21,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut21.s2p
train,TSV_RDL,22,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut22.s2p
train,TSV_RDL,23,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut23.s2p
train,TSV_RDL,24,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut24.s2p
train,TSV_RDL,25,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut25.s2p
train,TSV_RDL,26,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut26.s2p
train,TSV_RDL,27,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut27.s2p
train,TSV_RDL,28,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut28.s2p
train,TSV_RDL,29,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut29.s2p
train,TSV_RDL,30,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut30.s2p
train,TSV_RDL,31,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut31.s2p
train,TSV_RDL,32,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut32.s2p
train,TSV_RDL,33,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut33.s2p
train,TSV_RDL,34,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut34.s2p
train,TSV_RDL,35,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut35.s2p
train,TSV_RDL,36,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut36.s2p
train,TSV_RDL,37,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut37.s2p
train,TSV_RDL,38,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut38.s2p
train,TSV_RDL,39,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut39.s2p
train,TSV_RDL,40,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut40.s2p
train,TSV_RDL,41,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut41.s2p
train,TSV_RDL,42,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut42.s2p
train,TSV_RDL,43,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut43.s2p
train,TSV_RDL,44,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut44.s2p
train,TSV_RDL,45,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut45.s2p
train,TSV_RDL,46,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut46.s2p
train,TSV_RDL,47,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut47.s2p
train,TSV_RDL,48,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut48.s2p
train,TSV_RDL,49,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut49.s2p
train,TSV_RDL,50,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut50.s2p
train,TSV_RDL,51,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut51.s2p
train,TSV_RDL,52,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut52.s2p
train,TSV_RDL,53,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut53.s2p
train,TSV_RDL,54,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut54.s2p
train,TSV_RDL,55,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut55.s2p
train,TSV_RDL,56,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut56.s2p
train,TSV_RDL,57,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut57.s2p
train,TSV_RDL,58,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut58.s2p
train,TSV_RDL,59,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut59.s2p
train,TSV_RDL,60,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut60.s2p
train,TSV_RDL,61,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut61.s2p
train,TSV_RDL,62,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut62.s2p
train,TSV_RDL,63,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut63.s2p
train,TSV_RDL,64,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut64.s2p
train,TSV_RDL,65,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut65.s2p
train,TSV_RDL,66,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut66.s2p
train,TSV_RDL,67,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut67.s2p
train,TSV_RDL,68,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut68.s2p
train,TSV_RDL,69,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut69.s2p
train,TSV_RDL,70,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut70.s2p
train,TSV_RDL,71,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut71.s2p
train,TSV_RDL,72,completed,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\simdata_TSV_RDL_Connection\train\TSV_RDL\dut72.s2p
